Thon,Râpé,0.045455
Thon,Sel,0.181818
Thon,Surimi,0.045455
Thon,Tomate,0.045455
Thon,Échalote,0.090909
Épice,Abricot,0.066667
Épice,Beurre,0.066667
Épice,Figue,0.066667
Épice,Lait,0.066667
Épice,Miel,0.066667
Épice,Oeuf,0.066667
Épice,Poivre,0.133333
Épice,Porc,0.133333
Épice,Poulet,0.066667
Épice,Rouge,0.133333
Épice,Sel,0.133333
Épice,Volaille,0.133333
Épice,Échalote,0.2
Épice,Épaisse,0.133333
Épice,Épice,0.133333
Homard,Beurre,0.083333
Homard,Blanc,0.083333
Homard,Carotte,0.083333
Homard,Filo,0.083333
Homard,Lardons,0.083333
Homard,Liquide,0.083333
Homard,Oignon,0.083333
Homard,Porto,0.083333
Homard,Rose,0.083333
Homard,Saint-jacques,0.083333
Homard,Salade,0.083333
Homard,Échalote,0.083333
Légume,Blanc,0.142857
Légume,Bouillon,0.142857
Légume,Châtaigne,0.142857
Légume,Fraîche,0.142857
Légume,Gras,0.142857
Légume,Poivre,0.142857
Légume,Sel,0.142857
Frais,Ail,0.060606
Frais,Bacon,0.030303
Frais,Balsamique,0.030303
Frais,Cerise,0.030303
Frais,Champignon,0.030303
Frais,Chapelure,0.030303
Frais,Citron,0.060606
Frais,Courgette,0.060606
Frais,Cumin,0.030303
Frais,Curcuma,0.030303
Frais,Fleurs,0.030303
Frais,Fraîche,0.030303
Frais,Gingembre,0.030303
Frais,Jambon,0.030303
Frais,Jaune,0.030303
Frais,Marjolaine,0.030303
Frais,Mie,0.030303
Frais,Moutarde,0.030303
Frais,Noire,0.030303
Frais,Nouveau,0.030303
Frais,Oeuf,0.030303
Frais,Olive,0.151515
Frais,Parmesan,0.030303
Frais,Pignon,0.030303
Frais,Poireau,0.030303
Frais,Poivre,0.151515
Frais,Rouge,0.030303
Frais,Salade,0.030303
Frais,Sel,0.121212
Frais,Spaghetti,0.030303
Frais,Terre,0.030303
Frais,Thym,0.030303
Frais,Tomate,0.060606
Muscade,Ail,0.08
Muscade,Amande,0.04
Muscade,Blanc,0.04
Muscade,Cacao,0.04
Muscade,Cannelle,0.04
Muscade,Citrouille,0.04
Muscade,Comté,0.04
Muscade,Eau,0.04
Muscade,Farine,0.04
Muscade,Fraîche,0.04
Muscade,Fumé,0.04
Muscade,Glace,0.04
Muscade,Liquide,0.08
Muscade,Mâche,0.04
Muscade,Noix,0.04
Muscade,Oeuf,0.08
Muscade,Olive,0.04
Muscade,Poivre,0.08
Muscade,Potimarron,0.04
Muscade,Poudre,0.04
Muscade,Saumon,0.04
Muscade,Sel,0.08
Muscade,Veau,0.04
Muscade,Échalote,0.04
Muscade,Épinard,0.04
Pieds,Boeuf,0.0625
Pieds,Branche,0.0625
Pieds,Carotte,0.0625
Pieds,Ciboulette,0.0625
Pieds,Céleri,0.0625
Pieds,Fenouil,0.0625
Pieds,Flanchet,0.0625
Pieds,Langue,0.0625
Pieds,Moelle,0.0625
Pieds,Navet,0.0625
Pieds,Oignon,0.0625
Pieds,Paleron,0.0625
Pieds,Persil,0.0625
Pieds,Poireau,0.0625
Pieds,Poivre,0.0625
Pieds,Sel,0.0625
Citrouille,Comté,0.111111
Citrouille,Fraîche,0.111111
Citrouille,Muscade,0.111111
Citrouille,Mâche,0.111111
Citrouille,Noix,0.111111
Citrouille,Oeuf,0.111111
Citrouille,Poivre,0.111111
Citrouille,Potimarron,0.111111
Citrouille,Sel,0.111111
Thym,Ail,0.090909
Thym,Balsamique,0.022727
Thym,Basilic,0.022727
Thym,Beurre,0.068182
Thym,Carotte,0.045455
Thym,Chou,0.045455
Thym,Chou-fleur,0.022727
Thym,Chouchou,0.022727
Thym,Chèvre,0.022727
Thym,Citron,0.045455
Thym,Courgette,0.022727
Thym,Curcuma,0.022727
Thym,Céleri,0.022727
Thym,Demi-sel,0.022727
Thym,Frais,0.022727
Thym,Fraîche,0.022727
Thym,Fumé,0.022727
Thym,Haricot,0.022727
Thym,Harissa,0.022727
Thym,Huile,0.022727
Thym,Jaune,0.022727
Thym,Lait,0.022727
Thym,Laurier,0.045455
Thym,Liquide,0.022727
Thym,Mie,0.022727
Thym,Miel,0.022727
Thym,Navet,0.022727
Thym,Oignon,0.113636
Thym,Olive,0.068182
Thym,Paimpol,0.022727
Thym,Persil,0.045455
Thym,Poivre,0.136364
Thym,Porc,0.022727
Thym,Romarin,0.022727
Thym,Rouge,0.022727
Thym,Râpé,0.022727
Thym,Salade,0.022727
Thym,Sardine,0.022727
Thym,Sec,0.022727
Thym,Sel,0.113636
Thym,Terre,0.022727
Thym,Tomate,0.045455
Thym,Tomates,0.022727
Thym,Xeres,0.022727
Reine,Gelée,0.5
Reine,Glace,0.5
Melon,Ciboulette,0.125
Melon,Citron,0.125
Melon,Coppa,0.125
Melon,Olive,0.125
Melon,Persil,0.125
Melon,Poivre,0.125
Melon,Ricotta,0.125
Melon,Sel,0.125
Feuilletée,Ail,0.033333
Feuilletée,Amande,0.033333
Feuilletée,Béchamel,0.033333
Feuilletée,Cajou,0.033333
Feuilletée,Chocolat,0.033333
Feuilletée,Chèvre,0.033333
Feuilletée,Coriandre,0.033333
Feuilletée,Endive,0.033333
Feuilletée,Gingembre,0.033333
Feuilletée,Lardons,0.033333
Feuilletée,Liquide,0.066667
Feuilletée,Mangue,0.033333
Feuilletée,Moutarde,0.033333
Feuilletée,Oeuf,0.066667
Feuilletée,Oignon,0.033333
Feuilletée,Olive,0.033333
Feuilletée,Poissons,0.033333
Feuilletée,Poivre,0.066667
Feuilletée,Pomme,0.033333
Feuilletée,Pralin,0.033333
Feuilletée,Pruneaux,0.033333
Feuilletée,Pâtissier,0.033333
Feuilletée,Râpé,0.033333
Feuilletée,Sel,0.066667
Feuilletée,Soja,0.066667
Feuilletée,Sucre,0.033333
Feuilletée,Surimi,0.033333
Feuilletée,Sésame,0.033333
Feuilletée,Thon,0.066667
Feuilletée,Tomate,0.033333
Entier,Chimique,0.142857
Entier,Compote,0.142857
Entier,Eau,0.142857
Entier,Farine,0.142857
Entier,Liquide,0.142857
Entier,Oeuf,0.142857
Entier,Sel,0.142857
Gorgonzola,Ail,0.1
Gorgonzola,Aneth,0.1
Gorgonzola,Beurre,0.2
Gorgonzola,Crevette,0.1
Gorgonzola,Farine,0.1
Gorgonzola,Levure,0.1
Gorgonzola,Oeuf,0.1
Gorgonzola,Soja,0.1
Gorgonzola,Échalote,0.1
Gorgonzola,Épaisse,0.1
Noire,Frais,0.166667
Noire,Mie,0.166667
Noire,Olive,0.166667
Noire,Poivre,0.166667
Noire,Rouge,0.166667
Noire,Sel,0.166667
Verte,Ail,0.076923
Verte,Basilic,0.076923
Verte,Hanout,0.076923
Verte,Huile,0.076923
Verte,Oignon,0.076923
Verte,Olive,0.076923
Verte,Poivre,0.076923
Verte,Poulet,0.153846
Verte,Provence,0.153846
Verte,Sel,0.076923
Verte,Tomate,0.076923
Verte,Volaille,0.076923
Verte,Échalote,0.076923
Maïs,Cheddar,0.071429
Maïs,Coriandre,0.071429
Maïs,Cumin,0.071429
Maïs,Huile,0.071429
Maïs,Merguez,0.071429
Maïs,Miel,0.071429
Maïs,Oignon,0.071429
Maïs,Piment,0.071429
Maïs,Poivre,0.071429
Maïs,Rouge,0.071429
Maïs,Saucisse,0.142857
Maïs,Sel,0.071429
Maïs,Tomate,0.071429
Maïs,Vert,0.071429
Fraise,Abricot,0.111111
Fraise,Banane,0.111111
Fraise,Citron,0.111111
Fraise,Miel,0.111111
Fraise,Oranger,0.111111
Fraise,Pamplemousse,0.111111
Fraise,Poivre,0.111111
Fraise,Pomme,0.111111
Fraise,Sucre,0.111111
Poulet,Abricot,0.021277
Poulet,Ail,0.085106
Poulet,Amande,0.021277
Poulet,Basilic,0.042553
Poulet,Beurre,0.06383
Poulet,Blanc,0.021277
Poulet,Boeuf,0.021277
Poulet,Carotte,0.021277
Poulet,Concombre,0.042553
Poulet,Courgette,0.042553
Poulet,Curry,0.06383
Poulet,Estragon,0.042553
Poulet,Figue,0.042553
Poulet,Fraîche,0.021277
Poulet,Hanout,0.021277
Poulet,Huile,0.021277
Poulet,Lait,0.021277
Poulet,Laurier,0.021277
Poulet,Maïzena,0.021277
Poulet,Miel,0.021277
Poulet,Nouilles,0.021277
Poulet,Oeuf,0.021277
Poulet,Oignon,0.06383
Poulet,Olive,0.085106
Poulet,Paris,0.021277
Poulet,Parmesan,0.021277
Poulet,Poireau,0.021277
Poulet,Poivre,0.12766
Poulet,Pomme,0.021277
Poulet,Porc,0.021277
Poulet,Provence,0.042553
Poulet,Riz,0.021277
Poulet,Rouge,0.021277
Poulet,Scampi,0.021277
Poulet,Sel,0.106383
Poulet,Soja,0.042553
Poulet,Sucre,0.021277
Poulet,Tagliatelle,0.021277
Poulet,Tomate,0.06383
Poulet,Tournesol,0.021277
Poulet,Vert,0.021277
Poulet,Verte,0.042553
Poulet,Vinaigre,0.021277
Poulet,Volaille,0.021277
Poulet,Yaourt,0.021277
Poulet,Échalote,0.042553
Poulet,Épice,0.021277
Demi-sel,Citron,0.142857
Demi-sel,Harissa,0.142857
Demi-sel,Noir,0.142857
Demi-sel,Sardine,0.142857
Demi-sel,Sucré,0.142857
Demi-sel,Thym,0.142857
Demi-sel,Tomates,0.142857
Lait,Abricot,0.02439
Lait,Ail,0.04878
Lait,Basilic,0.02439
Lait,Beurre,0.097561
Lait,Blanc,0.02439
Lait,Brisée,0.02439
Lait,Cacao,0.02439
Lait,Champignon,0.02439
Lait,Chimique,0.02439
Lait,Chouchou,0.02439
Lait,Eau,0.04878
Lait,Farine,0.121951
Lait,Feta,0.02439
Lait,Figue,0.02439
Lait,Fraîche,0.04878
Lait,Huile,0.04878
Lait,Levure,0.02439
Lait,Liquide,0.02439
Lait,Menthe,0.02439
Lait,Miel,0.02439
Lait,Muffin,0.02439
Lait,Oeuf,0.195122
Lait,Oignon,0.02439
Lait,Pamplemousse,0.02439
Lait,Persil,0.02439
Lait,Pois,0.02439
Lait,Poivre,0.097561
Lait,Pomme,0.04878
Lait,Porto,0.02439
Lait,Poulet,0.02439
Lait,Purée,0.02439
Lait,Râpé,0.04878
Lait,Sarrasin,0.02439
Lait,Sel,0.146341
Lait,Sucre,0.146341
Lait,Terre,0.02439
Lait,Thym,0.02439
Lait,Vanille,0.02439
Lait,Vanillé,0.04878
Lait,Échalote,0.02439
Lait,Épice,0.02439
Reblochon,Ail,0.111111
Reblochon,Crème,0.111111
Reblochon,Fraîche,0.111111
Reblochon,Fumés,0.111111
Reblochon,Lard,0.111111
Reblochon,Leffe,0.111111
Reblochon,Oignon,0.222222
Reblochon,Potimarron,0.111111
Reblochon,Terre,0.222222
Laurier,Ail,0.086957
Laurier,Beurre,0.130435
Laurier,Carotte,0.043478
Laurier,Curry,0.043478
Laurier,Céleri,0.043478
Laurier,Figue,0.043478
Laurier,Fraîche,0.043478
Laurier,Fumé,0.043478
Laurier,Haricot,0.043478
Laurier,Huile,0.043478
Laurier,Mie,0.043478
Laurier,Oignon,0.173913
Laurier,Olive,0.043478
Laurier,Persil,0.086957
Laurier,Poivre,0.130435
Laurier,Porc,0.043478
Laurier,Poulet,0.043478
Laurier,Sec,0.043478
Laurier,Sel,0.130435
Laurier,Sucre,0.043478
Laurier,Thym,0.086957
Laurier,Tomate,0.086957
Laurier,Vert,0.043478
Olive,Ail,0.09434
Olive,Baies,0.009434
Olive,Balsamique,0.028302
Olive,Basilic,0.018868
Olive,Beurre,0.009434
Olive,Boeuf,0.009434
Olive,Boursin,0.009434
Olive,Carotte,0.018868
Olive,Cerise,0.009434
Olive,Champagne,0.009434
Olive,Champignon,0.009434
Olive,Chapelure,0.009434
Olive,Chou,0.018868
Olive,Chou-fleur,0.009434
Olive,Chèvre,0.018868
Olive,Ciboulette,0.009434
Olive,Citron,0.037736
Olive,Concombre,0.028302
Olive,Coppa,0.009434
Olive,Coriandre,0.009434
Olive,Courgette,0.04717
Olive,Cumin,0.018868
Olive,Curcuma,0.009434
Olive,Curry,0.009434
Olive,Endive,0.009434
Olive,Estragon,0.009434
Olive,Farine,0.018868
Olive,Feuilletée,0.009434
Olive,Figue,0.009434
Olive,Fleurs,0.009434
Olive,Frais,0.04717
Olive,Fraîche,0.018868
Olive,Fumé,0.009434
Olive,Germée,0.009434
Olive,Hanout,0.009434
Olive,Jambon,0.009434
Olive,Jaune,0.018868
Olive,Lardons,0.009434
Olive,Laurier,0.009434
Olive,Liqueur,0.009434
Olive,Liquide,0.009434
Olive,Mangue,0.009434
Olive,Marjolaine,0.009434
Olive,Maïzena,0.009434
Olive,Melon,0.009434
Olive,Menthe,0.009434
Olive,Merguez,0.009434
Olive,Mie,0.009434
Olive,Miel,0.009434
Olive,Moutarde,0.028302
Olive,Mozzarella,0.009434
Olive,Muscade,0.009434
Olive,Navet,0.009434
Olive,Noire,0.009434
Olive,Nouilles,0.009434
Olive,Nouveau,0.009434
Olive,Oeuf,0.018868
Olive,Oignon,0.056604
Olive,Orange,0.009434
Olive,Paimpol,0.009434
Olive,Paprika,0.009434
Olive,Paris,0.009434
Olive,Parmesan,0.009434
Olive,Persil,0.009434
Olive,Pignon,0.009434
Olive,Piment,0.009434
Olive,Poireau,0.018868
Olive,Poivre,0.160377
Olive,Poivron,0.009434
Olive,Pomme,0.009434
Olive,Porc,0.009434
Olive,Poulet,0.037736
Olive,Provence,0.009434
Olive,Pruneaux,0.009434
Olive,Radis,0.009434
Olive,Ricotta,0.009434
Olive,Riz,0.009434
Olive,Romarin,0.009434
Olive,Roquette,0.009434
Olive,Rose,0.018868
Olive,Rouge,0.04717
Olive,Râpé,0.009434
Olive,Salade,0.018868
Olive,Sanglier,0.009434
Olive,Saumon,0.009434
Olive,Scampi,0.009434
Olive,Sel,0.150943
Olive,Semoule,0.009434
Olive,Soja,0.028302
Olive,Spaghetti,0.009434
Olive,Sucre,0.009434
Olive,Séchée,0.009434
Olive,Thon,0.018868
Olive,Thym,0.028302
Olive,Tomate,0.04717
Olive,Tournesol,0.009434
Olive,Veau,0.009434
Olive,Vert,0.028302
Olive,Verte,0.009434
Olive,Vinaigre,0.009434
Olive,Volaille,0.009434
Olive,Xeres,0.009434
Olive,Yaourt,0.009434
Olive,Échalote,0.037736
Olive,Épices,0.009434
Olive,Épinard,0.009434
Mangue,Ail,0.052632
Mangue,Beurre,0.052632
Mangue,Blanc,0.052632
Mangue,Bouillon,0.052632
Mangue,Champagne,0.052632
Mangue,Crevette,0.052632
Mangue,Feuilletée,0.052632
Mangue,Germée,0.052632
Mangue,Liquide,0.052632
Mangue,Mozzarella,0.052632
Mangue,Oeuf,0.052632
Mangue,Oignon,0.052632
Mangue,Olive,0.052632
Mangue,Poivre,0.052632
Mangue,Pâtissier,0.052632
Mangue,Roquette,0.052632
Mangue,Sel,0.052632
Mangue,Sucre,0.052632
Mangue,Vert,0.052632
Fraîche,Ail,0.064935
Fraîche,Amande,0.012987
Fraîche,Aneth,0.012987
Fraîche,Asperge,0.012987
Fraîche,Baies,0.012987
Fraîche,Basilic,0.012987
Fraîche,Beurre,0.051948
Fraîche,Blanc,0.051948
Fraîche,Bouillon,0.012987
Fraîche,Brisée,0.025974
Fraîche,Carotte,0.012987
Fraîche,Champignon,0.012987
Fraîche,Chapelure,0.012987
Fraîche,Charentes,0.012987
Fraîche,Chimique,0.012987
Fraîche,Châtaigne,0.012987
Fraîche,Citron,0.025974
Fraîche,Citrouille,0.012987
Fraîche,Comté,0.012987
Fraîche,Courgette,0.012987
Fraîche,Crevette,0.012987
Fraîche,Crêpe,0.012987
Fraîche,Cumin,0.012987
Fraîche,Curry,0.012987
Fraîche,Cèpe,0.012987
Fraîche,Céleri,0.012987
Fraîche,Emmental,0.012987
Fraîche,Farine,0.038961
Fraîche,Feta,0.012987
Fraîche,Fleurs,0.012987
Fraîche,Frais,0.012987
Fraîche,Fraîche,0.025974
Fraîche,Fumé,0.025974
Fraîche,Fumés,0.012987
Fraîche,Gras,0.012987
Fraîche,Haricot,0.012987
Fraîche,Huile,0.025974
Fraîche,Jambon,0.025974
Fraîche,Jaune,0.012987
Fraîche,Lait,0.025974
Fraîche,Lardons,0.025974
Fraîche,Laurier,0.012987
Fraîche,Liqueur,0.012987
Fraîche,Légume,0.012987
Fraîche,Marjolaine,0.012987
Fraîche,Menthe,0.012987
Fraîche,Mie,0.012987
Fraîche,Moules,0.025974
Fraîche,Mozzarella,0.012987
Fraîche,Muscade,0.012987
Fraîche,Mâche,0.012987
Fraîche,Noix,0.025974
Fraîche,Nouveau,0.012987
Fraîche,Oeuf,0.090909
Fraîche,Oignon,0.051948
Fraîche,Olive,0.025974
Fraîche,Orange,0.012987
Fraîche,Pamplemousse,0.012987
Fraîche,Paris,0.012987
Fraîche,Parmesan,0.012987
Fraîche,Persil,0.038961
Fraîche,Piment,0.012987
Fraîche,Pois,0.012987
Fraîche,Poivre,0.12987
Fraîche,Potimarron,0.025974
Fraîche,Poulet,0.012987
Fraîche,Reblochon,0.012987
Fraîche,Rose,0.012987
Fraîche,Rouge,0.025974
Fraîche,Râpé,0.038961
Fraîche,Sec,0.012987
Fraîche,Sel,0.142857
Fraîche,Terre,0.012987
Fraîche,Thym,0.012987
Fraîche,Tomate,0.025974
Fraîche,Vert,0.012987
Fraîche,Échalote,0.012987
Feta,Basilic,0.142857
Feta,Brisée,0.142857
Feta,Fraîche,0.142857
Feta,Lait,0.142857
Feta,Oeuf,0.142857
Feta,Poivre,0.142857
Feta,Sel,0.142857
Lardons,Beurre,0.05
Lardons,Blanc,0.05
Lardons,Carotte,0.05
Lardons,Chèvre,0.05
Lardons,Endive,0.05
Lardons,Feuilletée,0.05
Lardons,Filo,0.05
Lardons,Fraîche,0.1
Lardons,Homard,0.05
Lardons,Liquide,0.05
Lardons,Oignon,0.05
Lardons,Olive,0.05
Lardons,Pomme,0.05
Lardons,Porto,0.05
Lardons,Pruneaux,0.05
Lardons,Rose,0.05
Lardons,Saint-jacques,0.05
Lardons,Salade,0.05
Lardons,Soja,0.05
Lardons,Échalote,0.05
Saint-jacques,Beurre,0.083333
Saint-jacques,Blanc,0.083333
Saint-jacques,Carotte,0.083333
Saint-jacques,Filo,0.083333
Saint-jacques,Homard,0.083333
Saint-jacques,Lardons,0.083333
Saint-jacques,Liquide,0.083333
Saint-jacques,Oignon,0.083333
Saint-jacques,Porto,0.083333
Saint-jacques,Rose,0.083333
Saint-jacques,Salade,0.083333
Saint-jacques,Échalote,0.083333
Oseille,Beurre,0.166667
Oseille,Blanc,0.166667
Oseille,Poivre,0.166667
Oseille,Sel,0.166667
Oseille,Sucre,0.166667
Oseille,Échalote,0.166667
Paprika,Jaune,0.142857
Paprika,Moutarde,0.142857
Paprika,Oignon,0.142857
Paprika,Olive,0.142857
Paprika,Rouge,0.142857
Paprika,Sanglier,0.142857
Paprika,Vert,0.142857
Boursin,Ail,0.125
Boursin,Courgette,0.125
Boursin,Merguez,0.125
Boursin,Olive,0.125
Boursin,Riz,0.125
Boursin,Rose,0.125
Boursin,Sel,0.125
Boursin,Échalote,0.125
Romarin,Ail,0.076923
Romarin,Basilic,0.076923
Romarin,Carotte,0.076923
Romarin,Chou,0.153846
Romarin,Chou-fleur,0.076923
Romarin,Courgette,0.076923
Romarin,Navet,0.076923
Romarin,Oignon,0.076923
Romarin,Olive,0.076923
Romarin,Paimpol,0.076923
Romarin,Poivre,0.076923
Romarin,Sel,0.076923
Romarin,Thym,0.076923
Oranger,Citron,0.333333
Oranger,Fraise,0.333333
Oranger,Sucre,0.333333
Ricotta,Ciboulette,0.125
Ricotta,Citron,0.125
Ricotta,Coppa,0.125
Ricotta,Melon,0.125
Ricotta,Olive,0.125
Ricotta,Persil,0.125
Ricotta,Poivre,0.125
Ricotta,Sel,0.125
Gras,Blanc,0.142857
Gras,Bouillon,0.142857
Gras,Châtaigne,0.142857
Gras,Fraîche,0.142857
Gras,Légume,0.142857
Gras,Poivre,0.142857
Gras,Sel,0.142857
